problem_id,game,target,studyType
34410.0,PLAYGROUND,포크,1
34411.0,PLAYGROUND,하트,1
34412.0,PLAYGROUND,피자,1
34413.0,PLAYGROUND,초코,1
34414.0,COOKGAME,오징어,0
34415.0,COOKGAME,쏟아져,0
34416.0,COOKGAME,거미줄,0
34417.0,COOKGAME,강낭콩,0
34418.0,COOKGAME,애벌레,0
34419.0,FINDWRONGTEXTGAME,아침녘,0
34420.0,FINDWRONGTEXTGAME,따뜻해,0
34421.0,FINDWRONGTEXTGAME,깎았어,0
34422.0,FINDWRONGTEXTGAME,묶어서,0
34423.0,DRINKSODAGAME,봬,0
34424.0,DRINKSODAGAME,걔,0
34425.0,DRINKSODAGAME,혜,0
34426.0,DRINKSODAGAME,훼,0
34427.0,DRINKSODAGAME,쟤,0
34428.0,ROBOTGAME,타조,0
34429.0,ROBOTGAME,네모,0
34430.0,ROBOTGAME,머리,0
34431.0,ROBOTGAME,이마,0
34432.0,ROBOTGAME,모래,0
34433.0,POLAROIDGAME,시옷,0
34434.0,POLAROIDGAME,지읒,0
34435.0,POLAROIDGAME,치읓,0
34436.0,POLAROIDGAME,티읕,0
34437.0,POLAROIDGAME,히읗,0
34438.0,CROCODILEGAME,놔,0
34439.0,POPCORNGAME,휘리릭,0
34440.0,POPCORNGAME,굉장해,0
34441.0,POPCORNGAME,화살통,0
34442.0,POPCORNGAME,계산대,0
34443.0,POPCORNGAME,꾀꼬리,0
34444.0,VENDINGMACHINEGAME,뻐꾸기,0
34445.0,VENDINGMACHINEGAME,써지다,0
34446.0,VENDINGMACHINEGAME,두꺼비,0
34447.0,VENDINGMACHINEGAME,때려서,0
34448.0,VENDINGMACHINEGAME,다르지,0
34449.0,BUBBLEGAME,느려요,0
34450.0,BUBBLEGAME,그쳐요,0
34451.0,BUBBLEGAME,데려가요,0
34452.0,BUBBLEGAME,요리해요,0
34453.0,ELEVATORGAME,레,1
34454.0,ELEVATORGAME,갸,1
34455.0,ELEVATORGAME,혀,1
34456.0,ELEVATORGAME,죠,1
34457.0,ELEVATORGAME,튜,1
34458.0,KEYBOARDGAME,아이,1
34459.0,KEYBOARDGAME,기사,1
34460.0,KEYBOARDGAME,느려요,1
34461.0,ELEVATORGAME,봬,1
34462.0,ELEVATORGAME,걔,1
34463.0,ELEVATORGAME,혜,1
34464.0,ELEVATORGAME,훼,1
34465.0,ELEVATORGAME,쟤,1
34466.0,ELEVATORGAME,끼,1
34467.0,KEYBOARDGAME,쏘다,1
34468.0,KEYBOARDGAME,껴요,1
34469.0,KEYBOARDGAME,뿌려요,1
34470.0,KEYBOARDGAME,뽀뽀해요,1
34471.0,ELEVATORGAME,처,1
34472.0,ELEVATORGAME,위,1
34473.0,ELEVATORGAME,뒤,1
34474.0,ELEVATORGAME,외,1
34475.0,ELEVATORGAME,최,1
34476.0,ELEVATORGAME,괴,1
34477.0,ELEVATORGAME,소시지,1
34478.0,ELEVATORGAME,무섭다,1
34479.0,ELEVATORGAME,무섭고,1
34480.0,ELEVATORGAME,이겨요,1
34481.0,ELEVATORGAME,가려요,1
34482.0,KEYBOARDGAME,디귿,1
34483.0,KEYBOARDGAME,리을,1
34484.0,KEYBOARDGAME,이응,1
34485.0,KEYBOARDGAME,인사,1
34486.0,KEYBOARDGAME,주다,1
34487.0,KEYBOARDGAME,줍다,1
34488.0,KEYBOARDGAME,좁다,1
34489.0,ELEVATORGAME,미음,1
34490.0,ELEVATORGAME,기역,1
34491.0,ELEVATORGAME,시옷,1
34492.0,ELEVATORGAME,지읒,1
34493.0,ELEVATORGAME,치읓,1
34494.0,ELEVATORGAME,티읕,1
34495.0,ELEVATORGAME,히읗,1
34496.0,VENDINGMACHINEGAME,따르다,0
34497.0,VENDINGMACHINEGAME,가까이,0
34498.0,VENDINGMACHINEGAME,쓰레기,0
34499.0,VENDINGMACHINEGAME,꺼내다,0
34500.0,VENDINGMACHINEGAME,뿌리다,0
34501.0,FINDWRONGTEXTGAME,우유,0
34502.0,FINDWRONGTEXTGAME,요리사,0
34503.0,FINDWRONGTEXTGAME,휴지,0
34504.0,BUBBLEGAME,소시지,1
34505.0,COMBINEVEHICLESGAME,똑같아,1
34506.0,COMBINEVEHICLESGAME,있었지,1
34507.0,COMBINEVEHICLESGAME,뱉었어,1
34508.0,COMBINEVEHICLESGAME,끝났다,1
34509.0,COMBINEVEHICLESGAME,몇일까,1
34510.0,NAMEGAME,거미,0
34511.0,NAMEGAME,마트,0
34512.0,NAMEGAME,너무,0
34513.0,NAMEGAME,이모,0
34514.0,MANDUGAME,끼,1
34515.0,BUBBLEGAME,마셔,0
34516.0,BUBBLEGAME,이겨요,1
34517.0,BUBBLEGAME,가려요,1
34518.0,FINDWRONGTEXTGAME,햄버거,0
34519.0,FINDWRONGTEXTGAME,꼬르륵,0
34520.0,FINDWRONGTEXTGAME,그림자,0
34521.0,FINDWRONGTEXTGAME,잠그다,0
34522.0,FINDWRONGTEXTGAME,목도리,0
34523.0,BUBBLEGAME,느려요,1
34524.0,FINDWRONGTEXTGAME,그림책,0
34525.0,FINDWRONGTEXTGAME,당근,0
34526.0,FINDWRONGTEXTGAME,입술,0
34527.0,FINDWRONGTEXTGAME,장난감,0
34528.0,POLAROIDGAME,뻐꾸기,0
34529.0,POLAROIDGAME,써지다,0
34530.0,POLAROIDGAME,두꺼비,0
34531.0,POLAROIDGAME,때려서,0
34532.0,POLAROIDGAME,다르지,0
34533.0,FRUITPUZZLEGAME,떴다,1
34534.0,FRUITPUZZLEGAME,버섯,1
34535.0,FRUITPUZZLEGAME,밑에,1
34536.0,FRUITPUZZLEGAME,낮잠,1
34537.0,FRUITPUZZLEGAME,칫솔,1
34538.0,POLAROIDGAME,손바닥,0
34539.0,POLAROIDGAME,분홍색,0
34540.0,POLAROIDGAME,심심해,0
34541.0,POLAROIDGAME,선인장,0
34542.0,BONFIREGAME,붓,0
34543.0,BONFIREGAME,뜻,0
34544.0,VENDINGMACHINEGAME,닦아요,1
34545.0,VENDINGMACHINEGAME,덮어요,1
34546.0,VENDINGMACHINEGAME,높아요,1
34547.0,VENDINGMACHINEGAME,밖에서,1
34548.0,VENDINGMACHINEGAME,싶어요,1
34549.0,BUBBLEGAME,가다,0
34550.0,BUBBLEGAME,기다,0
34551.0,BUBBLEGAME,지내다,0
34552.0,BUBBLEGAME,지나가다,0
34553.0,BUBBLEGAME,기어가다,0
34554.0,PEAGAME,무섭다,1
34555.0,PEAGAME,무섭고,1
34556.0,PEAGAME,고맙다,0
34557.0,PEAGAME,무겁다,0
34558.0,POLAROIDGAME,시옷,1
34559.0,POLAROIDGAME,지읒,1
34560.0,POLAROIDGAME,치읓,1
34561.0,POLAROIDGAME,티읕,1
34562.0,POLAROIDGAME,히읗,1
34563.0,STEPPINGSTONEGAME,더워요,1
34564.0,STEPPINGSTONEGAME,유치원,1
34565.0,STEPPINGSTONEGAME,원숭이,1
34566.0,STEPPINGSTONEGAME,도와줘,1
34567.0,STEPPINGSTONEGAME,귀여워,1
34568.0,FINDWRONGTEXTGAME,콜록,0
34569.0,FINDWRONGTEXTGAME,첨벙,0
34570.0,FINDWRONGTEXTGAME,선물,0
34571.0,FINDWRONGTEXTGAME,발톱,0
34572.0,FINDWRONGTEXTGAME,식당,0
34573.0,COMBINEVEHICLESGAME,다치다,1
34574.0,COMBINEVEHICLESGAME,배고프다,1
34575.0,COMBINEVEHICLESGAME,해바라기,1
34576.0,COMBINEVEHICLESGAME,코스모스,1
34577.0,COMBINEVEHICLESGAME,호루라기,1
34578.0,POLAROIDGAME,디귿,1
34579.0,POLAROIDGAME,리을,1
34580.0,POLAROIDGAME,이응,1
34581.0,DRINKSODAGAME,봬,1
34582.0,DRINKSODAGAME,걔,1
34583.0,DRINKSODAGAME,혜,1
34584.0,DRINKSODAGAME,훼,1
34585.0,DRINKSODAGAME,쟤,1
34586.0,SNACKGAME,옛적,0
34587.0,SNACKGAME,예절,0
34588.0,POLAROIDGAME,도와줘,0
34589.0,POLAROIDGAME,원숭이,0
34590.0,POLAROIDGAME,다람쥐,0
34591.0,POLAROIDGAME,화장실,0
34592.0,POLAROIDGAME,왕만두,0
34593.0,BRUSHTEETHGAME,쌔앵,0
34594.0,BRUSHTEETHGAME,달리다,0
34595.0,BRUSHTEETHGAME,날다,0
34596.0,BRUSHTEETHGAME,꿀꿀,0
34597.0,BRUSHTEETHGAME,동글,0
34598.0,STEPPINGSTONEGAME,호박,0
34599.0,STEPPINGSTONEGAME,게임,0
34600.0,STEPPINGSTONEGAME,늑대,0
34601.0,STEPPINGSTONEGAME,감다,0
34602.0,STEPPINGSTONEGAME,거품,0
34603.0,NAMEGAME,후추,0
34604.0,NAMEGAME,보트,0
34605.0,NAMEGAME,마차,0
34606.0,NAMEGAME,제비,0
34607.0,NAMEGAME,치카해,0
34608.0,NAMEGAME,배부르다,0
34609.0,TAEKWONDOGAME,갸,1
34610.0,TAEKWONDOGAME,혀,1
34611.0,TAEKWONDOGAME,죠,1
34612.0,TAEKWONDOGAME,튜,1
34613.0,FINDWRONGTEXTGAME,친구들,0
34614.0,FINDWRONGTEXTGAME,선생님,0
34615.0,FINDWRONGTEXTGAME,겁쟁이,0
34616.0,FINDWRONGTEXTGAME,숟가락,0
34617.0,BUBBLEGAME,쏘다,1
34618.0,BUBBLEGAME,껴요,1
34619.0,BUBBLEGAME,뿌려요,1
34620.0,BUBBLEGAME,뽀뽀해요,1
34621.0,POLAROIDGAME,미음,1
34622.0,POLAROIDGAME,음매,0
34623.0,POLAROIDGAME,맴맴,0
34624.0,POLAROIDGAME,기역,1
34625.0,POLAROIDGAME,국자,0
34626.0,ELEVATORGAME,포크,0
34627.0,ELEVATORGAME,피자,0
34628.0,ELEVATORGAME,파도,0
34629.0,ELEVATORGAME,코피,0
34630.0,CLOUDLADDERGAME,훨훨,0
34631.0,CLOUDLADDERGAME,학원,0
34632.0,STEPPINGSTONEGAME,다쳐요,1
34633.0,SOCCERGAME,읃,1
34634.0,SOCCERGAME,흩,1
34635.0,SOCCERGAME,탔,1
34636.0,SOCCERGAME,씻,1
34637.0,SOCCERGAME,숯,1
34638.0,CLOUDLADDERGAME,영화관,0
34639.0,CLOUDLADDERGAME,꽈배기,0
34640.0,CLOUDLADDERGAME,원피스,0
34641.0,CLOUDLADDERGAME,친구의,0
34642.0,CLOUDLADDERGAME,화장실,0
34643.0,VENDINGMACHINEGAME,크레파스,1
34644.0,VENDINGMACHINEGAME,파프리카,1
34645.0,BUBBLEGAME,기아,0
34646.0,BUBBLEGAME,사사,0
34647.0,RAINBOWSLIDEGAME,아기,0
34648.0,RAINBOWSLIDEGAME,이사,0
34649.0,RAINBOWSLIDEGAME,가시,0
34650.0,RAINBOWSLIDEGAME,시기,0
34651.0,RAINBOWSLIDEGAME,가아,0
34652.0,CARDGAME,계절,0
34653.0,CARDGAME,왱왱,0
34654.0,CARDGAME,세계,0
34655.0,CARDGAME,퀘벡,0
34656.0,CARDGAME,예약,0
34657.0,HITHITGAME,찍혀,1
34658.0,HITHITGAME,계곡,1
34659.0,HITHITGAME,대단,1
34660.0,HITHITGAME,광어,1
34661.0,HITHITGAME,옛날,1
34662.0,FINDWRONGTEXTGAME,써지다,0
34663.0,FINDWRONGTEXTGAME,때려서,0
34664.0,FINDWRONGTEXTGAME,뻐꾸기,0
34665.0,FINDWRONGTEXTGAME,두꺼비,0
34666.0,FINDWRONGTEXTGAME,쎄세,0
34667.0,FINDWRONGTEXTGAME,까고,0
34668.0,FINDWRONGTEXTGAME,뾰보,0
34669.0,FINDWRONGTEXTGAME,쩌처,0
34670.0,FINDWRONGTEXTGAME,따도,0
34671.0,ROBOTGAME,사사,1
34672.0,ROBOTGAME,기아,1
34673.0,ROBOTGAME,시가,1
34674.0,ROBOTGAME,아시,1
34675.0,ROBOTGAME,가이,1
34676.0,COOKGAME,사이,0
34677.0,COOKGAME,아기,0
34678.0,COOKGAME,가시,0
34679.0,COOKGAME,이사,0
34680.0,COOKGAME,기가,0
34681.0,BUBBLEGAME,아파,0
34682.0,BUBBLEGAME,아프다,0
34683.0,BUBBLEGAME,고프다,0
34684.0,BUBBLEGAME,배고프다,0
34685.0,BUBBLEGAME,피노키오,0
34686.0,PICKVEGETABLEGAME,윽,1
34687.0,PICKVEGETABLEGAME,읍,1
34688.0,PICKVEGETABLEGAME,음,1
34689.0,SOCCERGAME,윽,0
34690.0,SOCCERGAME,읍,0
34691.0,SOCCERGAME,읃,0
34692.0,SOCCERGAME,을,0
34693.0,PICKVEGETABLEGAME,은,1
34694.0,PICKVEGETABLEGAME,을,1
34695.0,VENDINGMACHINEGAME,밥,0
34696.0,ELEVATORGAME,낮,0
34697.0,ELEVATORGAME,잠,0
34698.0,INSTRUMENTGAME,턱,0
34699.0,FISHGAME,장,1
34700.0,FISHGAME,솟,1
34701.0,FISHGAME,였,1
34702.0,ELEVATORGAME,지,1
34703.0,ELEVATORGAME,느,1
34704.0,PICKVEGETABLEGAME,응,1
34705.0,SOCCERGAME,은,0
34706.0,ICEGAME,웃,0
34707.0,WRITEFINCONSGAME,얗,1
34708.0,SOCCERGAME,음,0
34709.0,BRUSHTEETHGAME,얏,0
34710.0,INSTRUMENTGAME,업,0
34711.0,CAKEGAME,릎,0
34712.0,CAKEGAME,갑,0
34713.0,CAKEGAME,씻,0
34714.0,CAKEGAME,묻,0
34715.0,CAKEGAME,녘,0
34716.0,ROADGAME,선,0
34717.0,ROADGAME,읃,0
34718.0,ROADGAME,였,0
34719.0,ROADGAME,밤,0
34720.0,STEPPINGSTONEGAME,강,1
34721.0,STEPPINGSTONEGAME,양,1
34722.0,STEPPINGSTONEGAME,호,1
34723.0,STEPPINGSTONEGAME,랑,1
34724.0,FINDCANDYGAME,리,0
34725.0,FINDCANDYGAME,토,0
34726.0,FINDCANDYGAME,무,0
34727.0,FINDCANDYGAME,네,0
34728.0,FINDCANDYGAME,더,0
34729.0,BALLOONGAME,홑,0
34730.0,BALLOONGAME,슷,0
34731.0,BALLOONGAME,닻,0
34732.0,CONSONANTQUIZGAME,이,1
34733.0,CONSONANTQUIZGAME,아,1
34734.0,NAMEGAME,쎄,0
34735.0,NAMEGAME,세,0
34736.0,NAMEGAME,카,0
34737.0,NAMEGAME,까,0
34738.0,NAMEGAME,가,0
34739.0,NAMEGAME,표,0
34740.0,NAMEGAME,뵤,0
34741.0,NAMEGAME,뾰,0
34742.0,NAMEGAME,저,0
34743.0,NAMEGAME,쩌,0
34744.0,NAMEGAME,처,0
34745.0,NAMEGAME,뜨,0
34746.0,NAMEGAME,드,0
34747.0,NAMEGAME,트,0
34748.0,ELEVATORGAME,귀,1
34749.0,ELEVATORGAME,회,1
34750.0,ELEVATORGAME,취,1
34751.0,SOCCERGAME,읖,1
34752.0,SOCCERGAME,윾,1
34753.0,SOCCERGAME,읔,1
34754.0,BONFIRECOMBGAME,빼,1
34755.0,BONFIRECOMBGAME,꺄,1
34756.0,BONFIRECOMBGAME,쩨,1
34757.0,BONFIRECOMBGAME,뜨,1
34758.0,BONFIRECOMBGAME,써,1
34759.0,POLAROIDGAME,깎,0
34760.0,POLAROIDGAME,짚,0
34761.0,POLAROIDGAME,덮,0
34762.0,POLAROIDGAME,섞,0
34763.0,JAMPICKGAME,라,1
34764.0,JAMPICKGAME,키,1
34765.0,JAMPICKGAME,후,1
34766.0,DRINKSODAGAME,볍,1
34767.0,DRINKSODAGAME,난,1
34768.0,DRINKSODAGAME,핀,1
34769.0,DRINKSODAGAME,면,1
34770.0,CROCODILEGAME,웨,1
34771.0,CROCODILEGAME,괘,1
34772.0,ROADGAME,꽃,1
34773.0,ROADGAME,선,1
34774.0,ROADGAME,읃,1
34775.0,ROADGAME,였,1
34776.0,ROADGAME,밤,1
34777.0,POLAROIDGAME,놔,0
34778.0,POLAROIDGAME,꿔,0
34779.0,POLAROIDGAME,활,0
34780.0,POLAROIDGAME,눴,0
34781.0,POLAROIDGAME,둬,0
34782.0,COMBINEVEHICLESGAME,탁,0
34783.0,COMBINEVEHICLESGAME,기,0
34784.0,COMBINEVEHICLESGAME,뱀,0
34785.0,COMBINEVEHICLESGAME,북,0
34786.0,COMBINEVEHICLESGAME,소,0
34787.0,COMBINEVEHICLESGAME,차,0
34788.0,COMBINEVEHICLESGAME,역,0
34789.0,COMBINEVEHICLESGAME,캄,0
34790.0,COMBINEVEHICLESGAME,해,0
34791.0,ROBOTGAME,에,1
34792.0,ROBOTGAME,레,1
34793.0,ROBOTGAME,코,1
34794.0,ROBOTGAME,우,1
34795.0,ROBOTGAME,수,1
34796.0,VENDINGMACHINEGAME,빙,0
34797.0,VENDINGMACHINEGAME,글,0
34798.0,VENDINGMACHINEGAME,방,0
34799.0,KEYBOARDGAME,은,1
34800.0,BALLOONGAME,음,0
34801.0,BALLOONGAME,을,0
34802.0,POLAROIDGAME,엌,0
34803.0,POLAROIDGAME,싶,0
34804.0,POLAROIDGAME,닦,0
34805.0,POLAROIDGAME,볶,0
34806.0,POLAROIDGAME,늪,0
34807.0,FISHINGGAME,히,0
34808.0,FISHINGGAME,서,0
34809.0,FISHINGGAME,애,0
34810.0,FISHINGGAME,드,0
34811.0,FISHINGGAME,허,0
34812.0,RAINBOWSLIDEGAME,사,1
34813.0,ROADGAME,밥,1
34814.0,ROADGAME,란,1
34815.0,ROADGAME,손,1
34816.0,ROADGAME,켭,1
34817.0,ROADGAME,핀,1
34818.0,TAEKWONDOGAME,집,1
34819.0,TAEKWONDOGAME,반,1
34820.0,TAEKWONDOGAME,컵,1
34821.0,TAEKWONDOGAME,답,1
34822.0,TAEKWONDOGAME,팬,1
34823.0,STEPPINGSTONEGAME,뽑,1
34824.0,STEPPINGSTONEGAME,으,1
34825.0,STEPPINGSTONEGAME,면,1
34826.0,SOCCERGAME,윽,1
34827.0,SOCCERGAME,읍,1
34828.0,CARDGAME,욘,0
34829.0,CARDGAME,얃,0
34830.0,CARDGAME,앰,0
34831.0,CARDGAME,일,0
34832.0,CARDGAME,역,0
34833.0,EASYHITHITGAME,외,0
34834.0,EASYHITHITGAME,례,0
34835.0,EASYHITHITGAME,대,0
34836.0,EASYHITHITGAME,쟤,0
34837.0,EASYHITHITGAME,웨,0
34838.0,DINOSAURGAME,됶,0
34839.0,ROADGAME,박,1
34840.0,ROADGAME,방,1
34841.0,WRITEGAME,쉬,1
34842.0,WRITEGAME,뇌,1
34843.0,WRITEGAME,되,1
34844.0,MANDUGAME,뜐,0
34845.0,DINOSAURGAME,셓,0
34846.0,DRINKSODAGAME,읃,0
34847.0,DRINKSODAGAME,을,0
34848.0,DINOSAURGAME,뮽,0
34849.0,FRUITPUZZLEGAME,팬,1
34850.0,FRUITPUZZLEGAME,티,1
34851.0,POLAROIDGAME,씻,1
34852.0,POLAROIDGAME,었,1
34853.0,POLAROIDGAME,찾,1
34854.0,POLAROIDGAME,았,1
34855.0,POLAROIDGAME,붙,1
34856.0,POLAROIDGAME,였,1
34857.0,POLAROIDGAME,쫓,1
34858.0,POLAROIDGAME,겨,1
34859.0,POLAROIDGAME,서,1
34860.0,POLAROIDGAME,했,1
34861.0,POLAROIDGAME,는,1
34862.0,POLAROIDGAME,데,1
34863.0,DINOSAURGAME,퍁,0
34864.0,BALLOONGAME,윽,1
34865.0,BALLOONGAME,읍,1
34866.0,BALLOONGAME,읃,1
34867.0,DINOSAURGAME,먔,0
34868.0,BALLOONGAME,갑,0
34869.0,BALLOONGAME,씻,0
34870.0,DINOSAURGAME,럍,0
34871.0,DINOSAURGAME,굧,0
34872.0,PLAYGROUND,푣,0
34873.0,PLAYGROUND,닙,0
34874.0,PLAYGROUND,룰,0
34875.0,DINOSAURGAME,굩,0
34876.0,DINOSAURGAME,즄,0
34877.0,FINDWRONGTEXTGAME,빠,0
34878.0,FINDWRONGTEXTGAME,아,0
34879.0,FINDWRONGTEXTGAME,깨,0
34880.0,FINDWRONGTEXTGAME,어,0
34881.0,FINDWRONGTEXTGAME,쪼,0
34882.0,FINDWRONGTEXTGAME,리,0
34883.0,FINDWRONGTEXTGAME,이,0
34884.0,FINDWRONGTEXTGAME,너,0
34885.0,FINDWRONGTEXTGAME,꾸,0
34886.0,FINDWRONGTEXTGAME,요,0
34887.0,FINDWRONGTEXTGAME,는,0
34888.0,FINDWRONGTEXTGAME,라,0
34889.0,FINDWRONGTEXTGAME,거,0
34890.0,FINDWRONGTEXTGAME,다,0
34891.0,FINDWRONGTEXTGAME,기,0
34892.0,FINDWRONGTEXTGAME,무,0
34893.0,FINDWRONGTEXTGAME,로,0
34894.0,FINDWRONGTEXTGAME,여,0
34895.0,FINDWRONGTEXTGAME,디,0
34896.0,FINDWRONGTEXTGAME,래,0
34897.0,FINDWRONGTEXTGAME,두,0
34898.0,FINDWRONGTEXTGAME,가,0
34899.0,FINDWRONGTEXTGAME,부,0
34900.0,FINDWRONGTEXTGAME,누,0
34901.0,FINDWRONGTEXTGAME,메,0
34902.0,FINDWRONGTEXTGAME,고,0
34903.0,FINDWRONGTEXTGAME,지,0
34904.0,FINDWRONGTEXTGAME,내,0
34905.0,FINDWRONGTEXTGAME,커,0
34906.0,FINDWRONGTEXTGAME,나,0
34907.0,FINDWRONGTEXTGAME,려,0
34908.0,FINDWRONGTEXTGAME,루,0
34909.0,FINDWRONGTEXTGAME,파,0
34910.0,FINDWRONGTEXTGAME,시,0
34911.0,FINDWRONGTEXTGAME,해,0
34912.0,DINOSAURGAME,륬,0
34913.0,FINDWRONGTEXTGAME,를,0
34914.0,FINDWRONGTEXTGAME,보,0
34915.0,FINDWRONGTEXTGAME,하,0
34916.0,FINDWRONGTEXTGAME,끗,0
34917.0,FINDWRONGTEXTGAME,붙,0
34918.0,FINDWRONGTEXTGAME,있,0
34919.0,FINDWRONGTEXTGAME,물,0
34920.0,FINDWRONGTEXTGAME,자,0
34921.0,FINDWRONGTEXTGAME,입,0
34922.0,FINDWRONGTEXTGAME,게,0
34923.0,FINDWRONGTEXTGAME,춰,0
34924.0,FINDWRONGTEXTGAME,함,0
34925.0,FINDWRONGTEXTGAME,즐,0
34926.0,FINDWRONGTEXTGAME,눠,0
34927.0,FINDWRONGTEXTGAME,주,0
34928.0,FINDWRONGTEXTGAME,외,0
34929.0,FINDWRONGTEXTGAME,대,0
34930.0,FINDWRONGTEXTGAME,티,0
34931.0,FINDWRONGTEXTGAME,서,0
34932.0,FINDWRONGTEXTGAME,떼,0
34933.0,FINDWRONGTEXTGAME,따,0
34934.0,FINDWRONGTEXTGAME,에,0
34935.0,FINDWRONGTEXTGAME,네,0
34936.0,FINDWRONGTEXTGAME,수,0
34937.0,FINDWRONGTEXTGAME,까,0
34938.0,FINDWRONGTEXTGAME,끼,0
34939.0,FINDWRONGTEXTGAME,봐,0
34940.0,FINDWRONGTEXTGAME,졌,0
34941.0,FINDWRONGTEXTGAME,뀌,0
34942.0,FINDWRONGTEXTGAME,을,0
34943.0,FINDWRONGTEXTGAME,위,0
34944.0,FINDWRONGTEXTGAME,오,0
34945.0,FINDWRONGTEXTGAME,춤,0
34946.0,FINDWRONGTEXTGAME,릇,0
34947.0,FINDWRONGTEXTGAME,그,0
34948.0,FINDWRONGTEXTGAME,날,0
34949.0,FINDWRONGTEXTGAME,훨,0
34950.0,FINDWRONGTEXTGAME,세,0
34951.0,FINDWRONGTEXTGAME,사,0
34952.0,FINDWRONGTEXTGAME,마,0
34953.0,FINDWRONGTEXTGAME,과,0
34954.0,FINDWRONGTEXTGAME,더,0
34955.0,FINDWRONGTEXTGAME,미,0
34956.0,FINDWRONGTEXTGAME,소,0
34957.0,FINDWRONGTEXTGAME,으,0
34958.0,FINDWRONGTEXTGAME,르,0
34959.0,FINDWRONGTEXTGAME,치,0
34960.0,FINDWRONGTEXTGAME,엉,0
34961.0,FINDWRONGTEXTGAME,노,0
34962.0,FINDWRONGTEXTGAME,씹,0
34963.0,FINDWRONGTEXTGAME,꼭,0
34964.0,FINDWRONGTEXTGAME,푹,0
34965.0,FINDWRONGTEXTGAME,버,0
34966.0,FINDWRONGTEXTGAME,방,0
34967.0,FINDWRONGTEXTGAME,먹,0
34968.0,FINDWRONGTEXTGAME,금,0
34969.0,FINDWRONGTEXTGAME,득,0
34970.0,FINDWRONGTEXTGAME,피,0
34971.0,FINDWRONGTEXTGAME,히,0
34972.0,FINDWRONGTEXTGAME,잘,0
34973.0,FINDWRONGTEXTGAME,께,0
34974.0,FINDWRONGTEXTGAME,바,0
34975.0,FINDWRONGTEXTGAME,꿔,0
34976.0,FINDWRONGTEXTGAME,느,0
34977.0,FINDWRONGTEXTGAME,꽃,0
34978.0,FINDWRONGTEXTGAME,니,0
34979.0,FINDWRONGTEXTGAME,져,0
34980.0,FINDWRONGTEXTGAME,꺼,0
34981.0,FINDWRONGTEXTGAME,감,0
34982.0,FINDWRONGTEXTGAME,익,0
34983.0,FINDWRONGTEXTGAME,락,0
34984.0,FINDWRONGTEXTGAME,코,0
34985.0,FINDWRONGTEXTGAME,추,0
34986.0,FINDWRONGTEXTGAME,꼬,0
34987.0,FINDWRONGTEXTGAME,쁘,0
34988.0,FINDWRONGTEXTGAME,며,0
34989.0,FINDWRONGTEXTGAME,후,0
34990.0,FINDWRONGTEXTGAME,렴,0
34991.0,FINDWRONGTEXTGAME,틔,0
34992.0,FINDWRONGTEXTGAME,뻥,0
34993.0,FINDWRONGTEXTGAME,끄,0
34994.0,FINDWRONGTEXTGAME,뜨,0
34995.0,FINDWRONGTEXTGAME,태,0
34996.0,FINDWRONGTEXTGAME,배,0
34997.0,FINDWRONGTEXTGAME,포,0
34998.0,FINDWRONGTEXTGAME,스,0
34999.0,FINDWRONGTEXTGAME,와,0
35000.0,FINDWRONGTEXTGAME,토,0
35001.0,FINDWRONGTEXTGAME,뻐,0
35002.0,FINDWRONGTEXTGAME,뾰,0
35003.0,FINDWRONGTEXTGAME,륵,0
35004.0,FINDWRONGTEXTGAME,카,0
35005.0,VENDINGMACHINEGAME,녕,1
35006.0,VENDINGMACHINEGAME,껍,1
35007.0,VENDINGMACHINEGAME,질,1
35008.0,FINDWRONGTEXTGAME,드,0
35009.0,FINDWRONGTEXTGAME,삐,0
35010.0,FINDWRONGTEXTGAME,생,0
35011.0,FINDWRONGTEXTGAME,차,0
35012.0,FINDWRONGTEXTGAME,람,0
35013.0,FINDWRONGTEXTGAME,손,0
35014.0,FINDWRONGTEXTGAME,공,0
35015.0,FINDWRONGTEXTGAME,원,0
35016.0,FINDWRONGTEXTGAME,충,0
35017.0,FINDWRONGTEXTGAME,때,0
35018.0,FINDWRONGTEXTGAME,러,0
35019.0,FINDWRONGTEXTGAME,떠,0
35020.0,FINDWRONGTEXTGAME,잡,0
35021.0,FINDWRONGTEXTGAME,닫,0
35022.0,FINDWRONGTEXTGAME,개,0
35023.0,FINDWRONGTEXTGAME,문,0
35024.0,FINDWRONGTEXTGAME,줍,0
35025.0,FINDWRONGTEXTGAME,록,0
35026.0,FINDWRONGTEXTGAME,콜,0
35027.0,FINDWRONGTEXTGAME,별,0
35028.0,FINDWRONGTEXTGAME,빛,0
35029.0,FINDWRONGTEXTGAME,속,0
35030.0,FINDWRONGTEXTGAME,숲,0
35031.0,FINDWRONGTEXTGAME,진,0
35032.0,FINDWRONGTEXTGAME,뿌,0
35033.0,FINDWRONGTEXTGAME,레,0
35034.0,FINDWRONGTEXTGAME,구,0
35035.0,FINDWRONGTEXTGAME,쳐,0
35036.0,FINDWRONGTEXTGAME,유,0
35037.0,FINDWRONGTEXTGAME,불,0
35038.0,FINDWRONGTEXTGAME,도,0
35039.0,FINDWRONGTEXTGAME,양,0
35040.0,FINDWRONGTEXTGAME,워,0
35041.0,FINDWRONGTEXTGAME,말,0
35042.0,FINDWRONGTEXTGAME,찍,0
35043.0,FINDWRONGTEXTGAME,잠,0
